id,sensor_id,temperature,humidity,pressure,timestamp,pm25,light,uv_level,rain_raw,wind_raw,vibration,location,ingestion_timestamp,batch_id
3825,192.168.1.50,4.22,88.2,1003.0,[],13.0,0,0,612,312,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2446,192.168.1.50,20.34,85.8,999.0,[],19.0,4283,1,136,246,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4205,192.168.1.50,10.68,54.5,1022.0,[],70.0,0,0,0,137,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4547,192.168.1.50,5.0,73.1,1028.0,[],110.0,0,0,0,196,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5381,192.168.1.50,11.06,50.1,1029.0,[],29.0,0,0,0,225,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5377,192.168.1.50,25.99,62.5,1025.0,[],110.0,21698,11,0,97,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
3506,192.168.1.50,9.48,50.8,1014.0,[],46.0,0,0,0,1,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4243,192.168.1.50,27.76,31.8,1029.0,[],10.0,10661,7,0,107,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1752,192.168.1.50,29.36,90.9,1004.0,[],26.0,4510,2,102,193,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3144,192.168.1.50,20.05,67.7,1015.0,[],70.0,14419,2,0,211,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4449,192.168.1.50,17.26,30.9,1024.0,[],59.0,0,0,0,87,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1777,192.168.1.50,19.79,37.4,1030.0,[],19.0,0,0,0,166,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3508,192.168.1.50,12.41,57.0,1017.0,[],22.0,0,0,0,69,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3900,192.168.1.50,31.83,53.5,1010.0,[],5.0,35649,1,0,14,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
4024,192.168.1.50,32.23,50.0,1012.0,[],84.0,32149,7,0,94,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
4313,192.168.1.50,5.59,58.7,1019.0,[],71.0,0,0,0,102,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3834,192.168.1.50,18.26,86.2,1005.0,[],9.0,4977,2,448,187,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4284,192.168.1.50,18.35,98.1,1003.0,[],8.0,4739,2,339,210,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2096,192.168.1.50,30.79,58.6,1026.0,[],9.0,59450,11,0,255,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1703,192.168.1.50,15.7,74.2,1023.0,[],15.0,0,0,0,70,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2012,192.168.1.50,7.35,79.4,1017.0,[],46.0,0,0,0,48,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1705,192.168.1.50,5.08,41.4,1014.0,[],135.0,0,0,0,169,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1734,192.168.1.50,19.4,96.6,998.0,[],8.0,3905,1,441,410,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4270,192.168.1.50,4.06,33.7,1022.0,[],100.0,0,0,0,300,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2040,192.168.1.50,23.5,65.2,1019.0,[],93.0,40250,1,0,106,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4649,192.168.1.50,20.15,94.2,998.0,[],19.0,2094,0,685,120,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5764,192.168.1.50,21.54,38.1,1027.0,[],21.0,41704,5,0,15,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5486,192.168.1.50,18.46,52.4,1017.0,[],104.0,63948,2,0,221,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4294,192.168.1.50,6.52,73.1,1014.0,[],95.0,0,0,0,86,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5576,192.168.1.50,11.75,94.5,1003.0,[],17.0,0,0,180,188,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
6078,192.168.1.50,27.4,67.1,1026.0,[],95.0,59910,7,0,186,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3487,192.168.1.50,13.62,53.2,1016.0,[],68.0,0,0,0,70,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5908,192.168.1.50,15.55,50.7,1019.0,[],81.0,0,0,0,85,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2191,192.168.1.50,12.76,59.7,1023.0,[],103.0,0,0,0,271,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4063,192.168.1.50,19.04,71.7,1020.0,[],50.0,58932,5,0,89,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2677,192.168.1.50,23.68,34.3,1012.0,[],64.0,25534,4,0,48,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3777,192.168.1.50,10.66,63.6,1024.0,[],7.0,0,0,0,94,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4544,192.168.1.50,6.97,66.0,1027.0,[],41.0,0,0,0,145,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1881,192.168.1.50,16.51,91.5,992.0,[],9.0,0,0,708,430,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4026,192.168.1.50,25.84,69.0,1019.0,[],45.0,4345,2,0,154,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1332,192.168.1.50,19.93,51.0,1020.0,[],110.0,0,0,0,110,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4848,192.168.1.50,23.33,40.5,1024.0,[],24.0,0,0,0,21,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4589,192.168.1.50,24.09,58.1,1014.0,[],130.0,0,0,0,89,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5728,192.168.1.50,10.21,69.8,1015.0,[],49.0,0,0,0,186,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4010,192.168.1.50,25.72,47.4,1013.0,[],35.0,19492,3,0,289,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4467,192.168.1.50,22.2,32.7,1025.0,[],40.0,62652,11,0,261,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4168,192.168.1.50,24.47,52.9,1018.0,[],76.0,45255,9,0,148,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4137,192.168.1.50,18.58,69.9,1021.0,[],58.0,0,0,0,139,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2388,192.168.1.50,28.59,67.5,1022.0,[],25.0,17764,1,0,95,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
4201,192.168.1.50,23.94,56.7,1014.0,[],98.0,6219,2,0,296,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4976,192.168.1.50,31.36,44.5,1019.0,[],94.0,5241,7,0,42,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5889,192.168.1.50,17.64,63.5,1018.0,[],93.0,0,0,0,194,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5648,192.168.1.50,20.42,38.6,1026.0,[],88.0,45825,4,0,45,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1592,192.168.1.50,18.61,87.0,1001.0,[],14.0,0,0,494,342,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4795,192.168.1.50,20.92,63.5,1017.0,[],25.0,58467,1,0,115,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4045,192.168.1.50,12.36,75.8,1024.0,[],44.0,58505,5,0,167,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2435,192.168.1.50,24.27,37.7,1025.0,[],111.0,0,0,0,172,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2826,192.168.1.50,26.05,39.3,1010.0,[],124.0,5551,9,0,128,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
6008,192.168.1.50,20.71,39.0,1026.0,[],73.0,21084,9,0,56,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5393,192.168.1.50,17.4,49.8,1010.0,[],128.0,53574,2,0,56,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2286,192.168.1.50,23.03,61.4,1015.0,[],130.0,53260,7,0,30,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5815,192.168.1.50,22.04,32.4,1021.0,[],12.0,0,0,0,208,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
6032,192.168.1.50,20.22,60.5,1015.0,[],85.0,0,0,0,86,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2968,192.168.1.50,19.62,32.9,1019.0,[],14.0,53137,7,0,237,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3748,192.168.1.50,25.09,43.4,1013.0,[],109.0,30617,5,0,252,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3073,192.168.1.50,19.4,39.4,1012.0,[],142.0,36690,1,0,183,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3553,192.168.1.50,21.94,34.3,1027.0,[],100.0,49180,3,0,242,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3517,192.168.1.50,20.83,50.9,1010.0,[],72.0,5734,5,0,121,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5574,192.168.1.50,22.46,75.2,1028.0,[],92.0,13958,4,0,160,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1962,192.168.1.50,10.31,33.8,1020.0,[],63.0,0,0,0,195,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
6062,192.168.1.50,24.27,69.8,1015.0,[],41.0,11403,2,0,296,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1442,192.168.1.50,19.03,64.7,1018.0,[],39.0,0,0,0,223,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3375,192.168.1.50,18.82,31.0,1027.0,[],126.0,0,0,0,166,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
1324,192.168.1.50,15.52,79.9,1019.0,[],90.0,31816,3,0,136,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4561,192.168.1.50,17.41,55.0,1028.0,[],122.0,39936,1,0,190,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4065,192.168.1.50,17.44,60.0,1018.0,[],105.0,0,0,0,230,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5640,192.168.1.50,20.67,42.9,1015.0,[],141.0,48947,9,0,75,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1318,192.168.1.50,28.53,55.1,1012.0,[],143.0,5763,10,0,12,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3725,192.168.1.50,30.2,43.4,1019.0,[],147.0,5360,9,0,253,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4716,192.168.1.50,13.59,55.2,1017.0,[],117.0,0,0,0,0,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1938,192.168.1.50,21.4,64.4,1029.0,[],45.0,58767,4,0,230,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5332,192.168.1.50,28.36,60.5,1023.0,[],130.0,2556,5,0,2,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2307,192.168.1.50,25.93,40.1,1026.0,[],97.0,32083,1,0,247,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2190,192.168.1.50,32.23,32.7,1028.0,[],19.0,23595,6,0,95,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3134,192.168.1.50,20.62,55.4,1025.0,[],46.0,26196,1,0,253,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2466,192.168.1.50,5.79,53.4,1027.0,[],111.0,0,0,0,287,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1520,192.168.1.50,25.16,46.9,1022.0,[],36.0,60536,3,0,107,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1220,192.168.1.50,20.28,92.1,994.0,[],19.0,0,0,452,238,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3455,192.168.1.50,23.6,56.8,1024.0,[],37.0,0,0,0,241,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5750,192.168.1.50,32.42,64.3,1013.0,[],93.0,23469,9,0,123,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5007,192.168.1.50,11.76,90.2,993.0,[],20.0,0,0,150,327,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5581,192.168.1.50,23.43,53.3,1026.0,[],91.0,3002,8,0,299,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
2115,192.168.1.50,21.45,87.0,998.0,[],13.0,0,0,265,219,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
2854,192.168.1.50,9.8,32.9,1012.0,[],102.0,0,0,0,131,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1306,192.168.1.50,28.81,89.5,992.0,[],15.0,2100,1,448,216,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1896,192.168.1.50,23.1,61.7,1011.0,[],56.0,58580,8,0,116,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4307,192.168.1.50,17.24,58.2,1025.0,[],86.0,6954,1,0,237,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2206,192.168.1.50,20.25,69.0,1017.0,[],83.0,1869,4,0,15,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5264,192.168.1.50,4.33,73.4,1018.0,[],126.0,0,0,0,174,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3856,192.168.1.50,17.1,58.3,1018.0,[],140.0,0,0,0,1,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4902,192.168.1.50,30.03,51.2,1026.0,[],140.0,12268,9,0,28,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1397,192.168.1.50,29.93,45.0,1022.0,[],140.0,45724,1,0,189,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1655,192.168.1.50,19.22,68.1,1019.0,[],83.0,43984,7,0,7,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4803,192.168.1.50,18.27,39.0,1013.0,[],11.0,60777,2,0,248,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3702,192.168.1.50,15.07,67.8,1030.0,[],26.0,0,0,0,169,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1322,192.168.1.50,13.23,38.7,1011.0,[],19.0,0,0,0,141,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2548,192.168.1.50,12.09,60.7,1017.0,[],47.0,0,0,0,169,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
1351,192.168.1.50,6.7,85.9,998.0,[],23.0,0,0,381,388,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4247,192.168.1.50,21.48,46.6,1026.0,[],145.0,18745,5,0,82,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5010,192.168.1.50,15.02,39.9,1026.0,[],84.0,0,0,0,120,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1239,192.168.1.50,25.92,34.1,1017.0,[],11.0,31163,4,0,44,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1531,192.168.1.50,22.27,41.9,1018.0,[],105.0,0,0,0,43,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3763,192.168.1.50,7.0,50.5,1016.0,[],110.0,0,0,0,69,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5122,192.168.1.50,16.12,67.0,1014.0,[],93.0,0,0,0,0,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1418,192.168.1.50,12.93,40.3,1030.0,[],60.0,0,0,0,269,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5149,192.168.1.50,25.02,34.9,1023.0,[],9.0,23018,2,0,114,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3191,192.168.1.50,20.36,62.4,1030.0,[],14.0,0,0,0,96,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5455,192.168.1.50,23.83,65.7,1026.0,[],116.0,0,0,0,262,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2855,192.168.1.50,32.12,44.4,1010.0,[],22.0,2876,2,0,127,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4282,192.168.1.50,13.25,68.2,1025.0,[],8.0,36289,5,0,67,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5373,192.168.1.50,13.58,67.2,1018.0,[],104.0,0,0,0,61,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1221,192.168.1.50,29.89,69.7,1018.0,[],38.0,27262,1,0,27,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1528,192.168.1.50,25.33,56.0,1024.0,[],71.0,50166,5,0,93,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1941,192.168.1.50,13.9,33.4,1025.0,[],74.0,0,0,0,70,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3481,192.168.1.50,22.16,53.2,1028.0,[],59.0,0,0,0,212,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1138,192.168.1.50,18.02,59.6,1030.0,[],111.0,11932,4,0,58,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5385,192.168.1.50,8.14,89.5,1001.0,[],12.0,0,0,139,472,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5349,192.168.1.50,6.57,62.7,1010.0,[],95.0,0,0,0,124,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2177,192.168.1.50,18.12,51.7,1010.0,[],54.0,0,0,0,286,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2072,192.168.1.50,18.09,66.8,1023.0,[],147.0,0,0,0,213,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5619,192.168.1.50,25.46,53.6,1011.0,[],89.0,13921,6,0,110,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5668,192.168.1.50,23.06,79.5,1014.0,[],29.0,35362,1,0,119,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2431,192.168.1.50,11.21,51.7,1021.0,[],82.0,0,0,0,233,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3193,192.168.1.50,20.71,52.8,1011.0,[],45.0,0,0,0,88,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1532,192.168.1.50,23.67,68.2,1021.0,[],82.0,51556,4,0,271,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
3405,192.168.1.50,13.42,61.7,1025.0,[],112.0,10223,4,0,45,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2822,192.168.1.50,11.69,41.4,1030.0,[],6.0,34205,1,0,152,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2878,192.168.1.50,28.12,38.8,1010.0,[],39.0,5238,8,0,122,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2940,192.168.1.50,23.88,33.3,1010.0,[],104.0,2477,4,0,294,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3980,192.168.1.50,5.99,71.8,1015.0,[],93.0,0,0,0,262,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3282,192.168.1.50,22.99,87.2,990.0,[],1.0,2348,0,265,402,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2757,192.168.1.50,9.94,42.9,1014.0,[],27.0,0,0,0,103,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3814,192.168.1.50,20.2,53.3,1024.0,[],95.0,0,0,0,85,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4079,192.168.1.50,18.31,64.4,1015.0,[],111.0,27407,7,0,194,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2530,192.168.1.50,24.59,34.6,1011.0,[],150.0,0,0,0,271,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
6069,192.168.1.50,28.61,49.5,1021.0,[],118.0,47444,1,0,126,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3795,192.168.1.50,14.24,46.8,1024.0,[],34.0,0,0,0,176,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4222,192.168.1.50,20.5,42.3,1021.0,[],112.0,27364,2,0,56,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4512,192.168.1.50,11.52,67.1,1021.0,[],79.0,15508,4,0,145,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5143,192.168.1.50,20.23,64.5,1027.0,[],115.0,13102,3,0,91,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5227,192.168.1.50,13.16,32.7,1027.0,[],36.0,13865,5,0,96,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4965,192.168.1.50,22.58,53.1,1030.0,[],122.0,38769,11,0,284,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1788,192.168.1.50,20.96,67.2,1014.0,[],112.0,62452,1,0,258,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2659,192.168.1.50,17.51,62.8,1018.0,[],91.0,0,0,0,89,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2912,192.168.1.50,15.59,38.5,1013.0,[],40.0,0,0,0,183,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2802,192.168.1.50,9.84,35.4,1013.0,[],111.0,0,0,0,59,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1572,192.168.1.50,21.32,67.6,1013.0,[],122.0,50365,9,0,93,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4387,192.168.1.50,19.13,53.6,1023.0,[],84.0,0,0,0,205,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3916,192.168.1.50,20.44,61.1,1026.0,[],45.0,51987,5,0,84,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4203,192.168.1.50,21.62,38.1,1024.0,[],140.0,14292,3,0,71,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1160,192.168.1.50,19.9,41.9,1023.0,[],90.0,41169,11,0,159,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1214,192.168.1.50,25.55,73.4,1030.0,[],130.0,21550,2,0,56,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5888,192.168.1.50,3.48,86.2,1002.0,[],17.0,0,0,532,233,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3098,192.168.1.50,18.48,59.7,1013.0,[],38.0,0,0,0,139,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5655,192.168.1.50,9.61,77.4,1029.0,[],129.0,0,0,0,189,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5328,192.168.1.50,11.32,39.0,1014.0,[],144.0,0,0,0,44,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
6068,192.168.1.50,32.43,52.6,1018.0,[],51.0,59163,6,0,8,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1236,192.168.1.50,18.79,70.0,1016.0,[],31.0,45689,2,0,198,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1679,192.168.1.50,19.98,50.6,1015.0,[],134.0,0,0,0,100,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3839,192.168.1.50,27.19,44.2,1012.0,[],42.0,27761,1,0,270,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5522,192.168.1.50,14.24,67.7,1020.0,[],18.0,0,0,0,299,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3831,192.168.1.50,29.2,31.6,1011.0,[],27.0,48932,6,0,51,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5078,192.168.1.50,22.08,40.5,1028.0,[],69.0,44912,1,0,189,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1319,192.168.1.50,22.19,50.7,1030.0,[],82.0,47595,8,0,217,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1565,192.168.1.50,18.98,39.7,1022.0,[],73.0,27866,3,0,268,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3230,192.168.1.50,17.16,30.6,1030.0,[],85.0,0,0,0,35,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2533,192.168.1.50,4.92,37.8,1021.0,[],132.0,0,0,0,236,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
3221,192.168.1.50,15.75,37.7,1025.0,[],52.0,63350,4,0,162,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2585,192.168.1.50,13.92,47.4,1016.0,[],38.0,52771,4,0,244,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4813,192.168.1.50,21.93,53.0,1022.0,[],64.0,34586,7,0,117,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4957,192.168.1.50,29.59,87.2,1000.0,[],24.0,1344,2,552,315,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2453,192.168.1.50,11.43,52.7,1026.0,[],127.0,33859,3,0,97,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5732,192.168.1.50,11.12,41.6,1013.0,[],90.0,24607,3,0,239,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5065,192.168.1.50,20.85,45.2,1013.0,[],110.0,38698,6,0,289,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4004,192.168.1.50,24.8,61.5,1013.0,[],47.0,61205,9,0,78,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2535,192.168.1.50,19.48,50.5,1016.0,[],64.0,0,0,0,254,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1608,192.168.1.50,21.72,60.3,1030.0,[],112.0,53005,8,0,213,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5695,192.168.1.50,30.96,57.3,1023.0,[],31.0,61361,4,0,140,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2483,192.168.1.50,24.66,74.2,1016.0,[],53.0,12367,1,0,157,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2327,192.168.1.50,20.78,44.0,1012.0,[],121.0,44781,5,0,172,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5798,192.168.1.50,21.0,76.1,1010.0,[],137.0,34720,1,0,85,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5120,192.168.1.50,19.23,53.3,1030.0,[],55.0,0,0,0,195,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
4047,192.168.1.50,27.27,47.4,1012.0,[],93.0,52407,9,0,70,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
2570,192.168.1.50,25.4,52.1,1016.0,[],141.0,17527,4,0,199,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
1825,192.168.1.50,14.73,63.6,1018.0,[],41.0,0,0,0,135,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
5158,192.168.1.50,19.42,50.9,1014.0,[],95.0,55793,2,0,170,True,Unknown,2025-12-10 18:47:14.607921,initial_batch_0003
4186,192.168.1.50,12.94,77.9,1022.0,[],46.0,16541,4,0,17,True,Unknown,2025-12-10 18:47:14.537770,initial_batch_0002
